interaction_id,userId,productId,session_id,action_type,timestamp,view_duration,rating,product_name,category,brand,description,search_query,current_price,discount_percent,in_stock,preference_score
I1279,U001,B0F4WHXKRR,S7592,view,2025-08-23 04:22:43,155,4.3,"Silicone Sweat Headband Cover for Sony WH-1000XM5 Headphones, XM5 Covers Accessories Washable Zipper Dustproof Headband Cover Protector, Enhanced Comfort - Gold",Audio & Speakers,Sony,"Upgrade your lifestyle with the Premium Quality Silicone Sweat Headband Cover for Sony WH-1000XM5 Headphones.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony wh-1000xm5 headphones,7.99,5,98,1.5
I2097,U010,B09P4NCNH2,S9253,cart,2025-08-23 04:22:43,292,4.4,"65W 45 Watt USB Type C Laptop Charger Compatible with Dell XPS 13, Latitude 5440 5540 5450 5420 7420 5520 E5440 E5430 5320 7440 5430 5530 7430 7450 Power Cord, Chromebook 3100 2in1 Computer AC Adapter",Computers & Laptops,Dell,"Upgrade your lifestyle with the Premium Quality 65W 45 Watt USB Type C Laptop Charger Compatible with Dell X.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",dell xps 13 laptop,16.88,10,25,3.972
I53,U012,B0F9DY9LX1,S6794,cart,2025-08-23 04:22:43,296,4.6,"Desk Stand for Mac mini M4/M4 Pro 2024,Silicone Desktop Mount with Heat Dissipation,Anti-Slip Base,Easy Power Button Access,Space-Saving for Improved Cooling & Desk Organization,Black",Computers & Laptops,Eletiuo,"Discover the ultimate Item experience with ELETIUO. The Desk Stand for Mac mini M4/M4 Pro 2024,Silicone Desktop Moun... combines sleek design with outstanding performance.",mac mini m4,5.59,5,84,3.9859999999999998
I334,U017,B0FY2XLFP6,S8837,view,2025-08-23 04:22:43,279,3.3,Base Stand for Mac mini M4 Heat Dissipation Bracket Dock for Mac mini Desktop Mount Dock Accessories Black,Computers & Laptops,Base,"Upgrade your lifestyle with the Premium Quality Base Stand for Mac mini M4 Heat Dissipation Bracket Dock for.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",mac mini m4,18.99,20,11,1.928
I903,U011,B0DSPLKKZV,S9952,view,2025-08-23 04:22:43,277,4.2,"INNOCN 24.5"" 1440P QHD 2K Gaming Monitor, 240Hz PC Computer Desktop Monitor, IPS, HDMI 2.1, DisplayPort, FreeSync, Console Ready, 1ms, MPRT, Eye Care, Flicker-Free, Speaker, 25G2S",Monitors,Innocn,"Upgrade your lifestyle with the Premium Quality INNOCN 24.5"" 1440P QHD 2K Gaming Monitor, 240Hz PC Computer .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",monitor,149.99,20,45,1.921
I1580,U005,B0FB9MSYSH,S1149,cart,2025-08-23 04:22:43,195,5.0,"Galaxy S24 Ultra Cell Phone, 512GB AI Smartphone, Unlocked Android, 200MP, 100x Zoom Cameras, Fast Processor, Long Battery Life, Edge-to-Edge Display, S Pen, US Version, 2024, Titanium Violet",Smartphones,Samsung,"Discover the ultimate Item experience with Samsung. The Galaxy S24 Ultra Cell Phone, 512GB AI Smartphone, Unlocked A... combines sleek design with outstanding performance.",samsung galaxy s24 ultra,29091.0,5,0,3.638
I2151,U016,B08SC432PX,S7390,cart,2025-08-23 04:22:43,140,4.1,"USB C to Dual HDMI Adapter,7 in 1 USB C Docking Station to Dual HDMI Displayport VGA,USB to 3USB 2.0, Multi Monitor Adapter for Dell XPS 13 15,Lenovo Yoga,Huawei Matebook X pro,etc",Computers & Laptops,Lenovo,"Looking for the best in Item? The USB C to Dual HDMI Adapter,7 in 1 USB C Docking Station to D... by Premium Quality provides exceptional value and reliability. Built to last.",dell xps 13 laptop,29.96,20,66,3.448
I3178,U018,B0BPBLGNZG,S2080,purchase,2025-08-23 04:22:43,253,3.0,2-Year Protection Plan for Amazon Fire TV Stick 4K,Streaming Devices,Amazon,"Upgrade your lifestyle with the Premium Quality 2-Year Protection Plan for Amazon Fire TV Stick 4K. Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",amazon fire tv stick 4k,3.99,20,135,5.838
I3351,U014,B0CTDB3YXM,S3901,view,2025-08-23 04:22:43,185,4.1,"Apple Watch Series 9 [GPS + Cellular, 41mm] - Silver Aluminum Case with Storm Blue Sport Band, M/L (Renewed)",Wearables,Apple,"Discover the ultimate Item experience with Premium Quality. The Apple Watch Series 9 [GPS + Cellular, 41mm] - Silver Aluminu... combines sleek design with outstanding performance.",apple watch series 9,230.0,10,115,1.603
I2786,U007,B09NMBNQKJ,S8550,view,2025-08-23 04:22:43,41,4.4,"PS5 / PS5 Slim Stand and Cooling Station with Dual Controller Charging Station for PlayStation 5 Console, PS 5 Accessories Incl. Controller Charger, Cooling Fan, Headset Holder, 3 USB Hub, Screw-Black",Gaming,Playstation,Looking for the best in Item? The PS5 / PS5 Slim Stand and Cooling Station with Dual Controlle... by Premium Quality provides exceptional value and reliability. Built to last.,sony playstation 5 console,31.98,5,115,1.107
I2252,U006,B0C5H1WHMR,S6871,purchase,2025-08-23 04:22:43,172,4.3,"Bluetooth Mouse Ergonomic Shape, Silent Click, 18-Month Battery Life, 2000DPI, 5 Buttons, Optical Sensor, Compatible with PC, Mac, Laptop, SHELLPA, Black (M-SH20BBSKBK)",Computer Accessories,Elecom,"Looking for the best in Item? The Bluetooth Mouse Ergonomic Shape, Silent Click, 18-Month Batt... by ELECOM provides exceptional value and reliability. Built to last.",logitech mx master 3s mouse,7.99,0,149,5.559
I3364,U006,B0CTDBK9N2,S5577,cart,2025-08-23 04:22:43,100,4.7,"Apple Watch Series 9 [GPS + Cellular, 45mm] - Starlight Case with Starlight Sport Band, S/M (Renewed)",Wearables,Apple,"Upgrade your lifestyle with the Premium Quality Apple Watch Series 9 [GPS + Cellular, 45mm] - Starlight Case.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",apple watch series 9,299.0,10,0,3.31
I2734,U019,B07HHW8C4V,S5530,view,2025-08-24 04:22:43,169,4.6,PlayStation 4 Slim 1TB Console - Marvel's Spider-Man Bundle [Discontinued],Gaming,Playstation,"Upgrade your lifestyle with the Premium Quality PlayStation 4 Slim 1TB Console - Marvel's Spider-Man Bundle .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony playstation 5 console,76813.0,0,90,1.548
I2188,U001,B0DRNHM9QN,S1197,view,2025-08-24 04:22:43,142,4.0,"Laptop Cover for DELL XPS 13 9350 9345 9340 9315 XPS 13 Plus 9320 All-Inclusive 13.4"" 2-in-1 PU Leather Inner Pocket Cover (Blue)",Computers & Laptops,Dell,Discover the ultimate Item experience with Premium Quality. The Laptop Cover for DELL XPS 13 9350 9345 9340 9315 XPS 13 Plus... combines sleek design with outstanding performance.,dell xps 13 laptop,56.0,20,119,1.455
I3044,U005,B09CTQCBS4,S2227,view,2025-08-24 04:22:43,89,4.4,"USB Cable for Fire Stick, Micro USB Power Cable for Amazon Fire Stick, Power up Your Fire Stick from Your TV's USB Port, Chromecast, Roku Stick, TiVo Stream 4K, 2 Pack",Streaming Devices,Amazon,"Upgrade your lifestyle with the Premium Quality USB Cable for Fire Stick, Micro USB Power Cable for Amazon F.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",amazon fire tv stick 4k,9.58,0,107,1.272
I2672,U019,B09RTWS8PY,S4852,view,2025-08-24 04:22:43,156,4.1,Sony PlayStation 5 Disc Version (Renewed),Gaming,Playstation,Looking for the best in Item? The Sony PlayStation 5 Disc Version (Renewed) by Premium Quality provides exceptional value and reliability. Built to last.,sony playstation 5 console,459.99,15,0,1.5030000000000001
I6,U003,B0DV6WJ88D,S9179,view,2025-08-24 04:22:43,212,4.6,"Mac mini M4 Hub & Stand with NVMe SSD Enclosure, Mac mini M4 Dock with 2xUSB A Up to 10Gbps, USB A Data Port, SD Card Reader for Mac mini M4, Mac mini M4 Pro - Silver",Computers & Laptops,Satechi,"Discover the ultimate Item experience with Satechi. The Mac mini M4 Hub & Stand with NVMe SSD Enclosure, Mac mini M4... combines sleek design with outstanding performance.",mac mini m4,74841.0,10,49,1.697
I1294,U006,B0CBLQGDQN,S5248,view,2025-08-24 04:22:43,64,4.6,"Cooling Gel Replacement Earpads for Sony WH-XB900N/WH-CH710N/WH-CH720N/WH-RF400/MDR-RF895RK Headphones, Ear Pads Cushions with High Density Foam - Black",Audio & Speakers,Soulwit,Looking for the best in Item? The Cooling Gel Replacement Earpads for Sony WH-XB900N/WH-CH710N... by SOULWIT provides exceptional value and reliability. Built to last.,sony wh-1000xm5 headphones,17.95,5,42,1.186
I2971,U020,B09V4S6V6K,S9593,view,2025-08-24 04:22:43,59,5.0,"Sony PlayStation 5 Digital Edition Console With Accessories, 825GB - White (Renewed)",Gaming,Playstation,"Discover the ultimate Item experience with Premium Quality. The Sony PlayStation 5 Digital Edition Console With Accessories,... combines sleek design with outstanding performance.",sony playstation 5 console,599.99,15,34,1.169
I4145,U008,B0CTD6WMXT,S8086,view,2025-08-24 04:22:43,87,4.8,"PartyBox Club 120 - Portable Party Speaker with Foldable Handle, Powerful JBL Pro Sound, Futuristic lightshow, Up to 12 Hours of Play time, Splash Proof, Dual Mic & Guitar Inputs (Black)",Audio & Speakers,Jbl,Looking for the best in Item? The PartyBox Club 120 - Portable Party Speaker with Foldable Han... by JBL provides exceptional value and reliability. Built to last.,jbl flip 6 portable speaker,349.95,5,0,1.266
I3305,U014,B09BKCDXZC,S2336,view,2025-08-24 04:22:43,170,4.7,Streaming Stick 4K - HDR & Dolby Vision Roku Streaming Device for TV with Voice Remote & Long-Range Wi-Fi - Free & Live TV,Streaming Devices,Roku,Looking for the best in Item? The Streaming Stick 4K - HDR & Dolby Vision Roku Streaming Devic... by Roku provides exceptional value and reliability. Built to last.,amazon fire tv stick 4k,24.99,20,29,1.552
I1755,U017,B0D3TGVZY4,S1880,view,2025-08-24 04:22:43,57,4.4,"for Samsung Galaxy S24 Ultra Case Wallet, RFlD Cards Holder & Camera Cover & Kickstand for Women Men, Full Body Rugged Shockproof Silicone Case for S24 Ultra 6.8"" 2024 Only-Champagne Gold",Smartphones,Vizvera,"Upgrade your lifestyle with the Vizvera for Samsung Galaxy S24 Ultra Case Wallet, RFlD Cards Holder .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",samsung galaxy s24 ultra,17.99,10,35,1.162
I3015,U004,B09TLFJ6JC,S6355,cart,2025-08-24 04:22:43,80,4.5,"Like-New Amazon Fire TV Cube (newest model) with AI-powered Fire TV Search, Hands-free streaming device with Alexa, Wi-Fi 6E, 4K Ultra HD",Streaming Devices,Amazon,"Upgrade your lifestyle with the Premium Quality Like-New Amazon Fire TV Cube (newest model) with AI-powered .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",amazon fire tv stick 4k,80.99,15,61,3.241
I1064,U004,B0F4KPLXDP,S9791,view,2025-08-24 04:22:43,86,4.1,"12.5 inch Security Monitor,Small Monitor with Speaker,Remote Control/HDMI/VGA/BNC/RCA Interfaces in for Home | Office | Warehouse Surveillance | RV",Monitors,Inch,"Upgrade your lifestyle with the Premium Quality 12.5 inch Security Monitor,Small Monitor with Speaker,Remote.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",monitor,47.99,20,123,1.262
I3229,U006,B0CGRGML7Y,S8700,view,2025-08-24 04:22:43,100,4.3,"4 Pack OTG Cable Adapter for Fire TV Stick 4K, 90 Degree Left and Right Angle Powered Micro USB to USB OTG Adapter for Android Phone Tablet and More Host Devices with Micro USB (Grey)",Streaming Devices,Areme,"Discover the ultimate Item experience with AreMe. The 4 Pack OTG Cable Adapter for Fire TV Stick 4K, 90 Degree Lef... combines sleek design with outstanding performance.",amazon fire tv stick 4k,8.99,5,83,1.31
I494,U012,B0CMPJYDJC,S8248,purchase,2025-08-24 04:22:43,121,5.0,"Apple iPhone 15, 256GB, Blue - Verizon (Renewed)",Smartphones,Apple,"Discover the ultimate Item experience with Premium Quality. The Apple iPhone 15, 256GB, Blue - Verizon (Renewed) combines sleek design with outstanding performance.",iphone 15,547.0,5,50,5.383
I1071,U011,B0D7NXSQ44,S6496,view,2025-08-24 04:22:43,42,4.3,"ASUS ROG Swift OLED 27” 1440P Gaming Monitor (PG27AQDP) - WOLED, QHD, 480Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, AI Assistant, DisplayHDR400 True Black, 99% DCI-P3, True 10-bit, DisplayWidget",Monitors,Asus,Discover the ultimate Item experience with Premium Quality. The ASUS ROG Swift OLED 27” 1440P Gaming Monitor (PG27AQDP) - WO... combines sleek design with outstanding performance.,monitor,749.0,0,43,1.11
I4121,U012,B0F6315R3J,S6240,cart,2025-08-24 04:22:43,249,4.6,"Boom 3i by Anker, Compact Outdoor Speaker, IP68 Waterproof, Floating Playback, Saltwater-Resistant, BassUp 2.0, 50W Portable Speaker, Bluetooth 5.3, 16H, TWS, Kayak/Fishing/Camping",Audio & Speakers,Soundcore,"Discover the ultimate Item experience with Soundcore. The Boom 3i by Anker, Compact Outdoor Speaker, IP68 Waterproof, ... combines sleek design with outstanding performance.",jbl flip 6 portable speaker,79.99,0,62,3.824
I2610,U015,B0DJHG2VVS,S7693,cart,2025-08-24 04:22:43,237,4.7,PlayStation PS5 Console - Fortnite Cobalt Star Digital Edition,Gaming,Playstation,Looking for the best in Item? The PlayStation PS5 Console - Fortnite Cobalt Star Digital Editi... by Premium Quality provides exceptional value and reliability. Built to last.,sony playstation 5 console,30932.0,0,80,3.783
I3406,U019,B0B3RC6M94,S9964,view,2025-08-24 04:22:43,264,4.4,"Wireless Charging Station,3 in 1 Charging Stand Made for Apple Watch Ultra 11 10 9 8 7 6 SE 5 4 3,Fast Wireless Charger Made for iPhone 17/Air/16/15/14/13/12,for AirPods Pro(with Adapter) (Black)",Wearables,Apple,"Looking for the best in Item? The Wireless Charging Station,3 in 1 Charging Stand Made for App... by Premium Quality provides exceptional value and reliability. Built to last.",apple watch series 9,18.04,20,16,1.876
I1812,U020,B0CRVLG6PS,S5555,view,2025-08-24 04:22:43,48,5.0,Samsung Galaxy S24 Ultra Wallet case Flip Leather Credit Card Slots Zipper Pocket [Magnetic Closure] [Wrist Strap] [Stand] RFID Blocking Wallet Cards Holder for Man Woman Gift (Blue),Smartphones,Samsung,Looking for the best in Item? The Samsung Galaxy S24 Ultra Wallet case Flip Leather Credit Car... by Premium Quality provides exceptional value and reliability. Built to last.,samsung galaxy s24 ultra,16.89,20,0,1.131
I776,U004,B0DQF8LRGZ,S6544,view,2025-08-24 04:22:43,291,4.6,"LG 34WR55QK-B 34-inch UltraWide WQHD (3440 x 1440) Curved Computer Monitor, 100Hz, 5ms, HDR10, Reader Mode, HDMI, DisplayPort, USB Type-C, Tilt/Height Adjustable Stand, Black",Monitors,Lg,Looking for the best in Item? The LG 34WR55QK-B 34-inch UltraWide WQHD (3440 x 1440) Curved Co... by Premium Quality provides exceptional value and reliability. Built to last.,monitor,256.99,20,72,1.9689999999999999
I2451,U010,B0B4W2Z3DP,S6648,view,2025-08-25 04:22:43,133,4.4,Hard Case for Logitech MX Master 3S + Mechanical Keyboard,Computer Accessories,Logitech,Discover the ultimate Item experience with Premium Quality. The Hard Case for Logitech MX Master 3S + Mechanical Keyboard combines sleek design with outstanding performance.,logitech mx master 3s mouse,50.98,15,82,1.424
I843,U016,B095GG31KX,S9165,view,2025-08-25 04:22:43,200,4.4,"InnoView Portable Monitor, 15.6 Inch FHD 1080P HDMI USB C Second External Monitor for Laptop, Desktop, MacBook, Phones, Tablet, PS5/4, Xbox, Switch, Built-in Speaker with Protective Case",Monitors,Xbox,"Upgrade your lifestyle with the Premium Quality InnoView Portable Monitor, 15.6 Inch FHD 1080P HDMI USB C Se.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",monitor,56.99,10,12,1.655
I1870,U002,B0CRHV7RYZ,S3022,cart,2025-08-25 04:22:43,37,4.3,"Galaxy S24 Ultra Vegan Leather Phone Case, Protective Cover with Soft Touch, Elegant Design, Scratch Protection, US Version, GP-FPS928HCABW, Black",Smartphones,Samsung,"Discover the ultimate Item experience with Samsung. The Galaxy S24 Ultra Vegan Leather Phone Case, Protective Cover ... combines sleek design with outstanding performance.",samsung galaxy s24 ultra,49.9,10,112,3.093
I2841,U007,B0CZ3MV139,S6817,purchase,2025-08-25 04:22:43,109,5.0,Head Case Designs Officially Licensed Batman Arkham Knight Batman Graphics Vinyl Sticker Gaming Skin Decal Cover Compatible With Sony PlayStation 5 PS5 Slim Disc Edition Console & DualSense Controller,Gaming,Playstation,Looking for the best in Item? The Head Case Designs Officially Licensed Batman Arkham Knight B... by Premium Quality provides exceptional value and reliability. Built to last.,sony playstation 5 console,24.95,5,40,5.341
I1809,U003,B0FNR91B6H,S6151,view,2025-08-25 04:22:43,72,5.0,Astronaut Phone Case for Samsung Galaxy S24 Ultra Case for Boys Girls Cute Cartoon Rocket Design Aesthetic Shockproof Designer Cool Compatible with Samsung Galaxy S24 Ultra,Smartphones,Samsung,Looking for the best in Item? The Astronaut Phone Case for Samsung Galaxy S24 Ultra Case for B... by Premium Quality provides exceptional value and reliability. Built to last.,samsung galaxy s24 ultra,9.99,10,130,1.214
I1170,U017,B0CQ2TBSPV,S3814,purchase,2025-08-25 04:22:43,285,4.1,"MOMENTUM 4 Wireless Noise Cancelling Headphones - Bluetooth Headset for Crystal-Clear Calls with Adaptive Noise Cancellation, Over-Ear Headphones, 60h Battery Life, Folding Design, Graphite",Audio & Speakers,Sennheiser,"Upgrade your lifestyle with the Sennheiser MOMENTUM 4 Wireless Noise Cancelling Headphones - Bluetooth .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony wh-1000xm5 headphones,199.95,5,28,5.948
I872,U003,B077SRKKHQ,S4784,view,2025-08-25 04:22:43,282,4.5,"Sceptre E275W-19203R 27 inch1080P LED Monitor 99% sRGB 2X HDMI VGA Build-In Speakers, Machine Black (E275W-19203R series)",Monitors,Sceptre,Looking for the best in Item? The Sceptre E275W-19203R 27 inch1080P LED Monitor 99% sRGB 2X HD... by Premium Quality provides exceptional value and reliability. Built to last.,monitor,79.97,20,74,1.938
I3862,U001,B0DPH9F1S2,S4178,view,2025-08-25 04:22:43,238,4.5,"Fintie Flip Case for 7""/6.8"" Kindle Paperwhite (12th/11th Generation-2024/2021) and Kindle Colorsoft - Slim Fit Vertical Stand Cover Auto Sleep/Wake for Kindle Paperwhite 2024, Jade",E-Readers,Kindle,"Discover the ultimate Item experience with Premium Quality. The Fintie Flip Case for 7""/6.8"" Kindle Paperwhite (12th/11th Ge... combines sleek design with outstanding performance.",kindle paperwhite 2024,17.59,0,121,1.786
